# t	u	y	y1	dy1	dy2	F1	F2	z_f	F_f
# model_name=two_mass_actuator_grounded_m2_lugre2, controlled_output=y2, dt=0.02 sec, dt_sim=0.001 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=1, m1=1, m2=1, kp=25, bp=0, k1=0.35, k2=0.2, kg1=0, kg2=2, ka=1, omega_a=18, zeta_a=0.65, normal_force=8, mu_k=0.12, mu_s=0.65, sigma_0=5000, sigma_1=30, sigma_2=0.05, v_s=0.12, friction_shape_alpha=2, g_eps=1e-12
2.1766000000e+02	9.6182727859e+00	3.7593983799e+00	4.1048399199e+00	2.7283462081e-02	1.0935502959e-04	9.6182727859e+00	8.6360384989e+00	2.2169599898e-04	1.1110667792e+00
2.1768000000e+02	9.6182727859e+00	3.7594019103e+00	4.1055786087e+00	4.6501718998e-02	2.4782275387e-04	9.6182727859e+00	8.6544174609e+00	2.2446908209e-04	1.1281878090e+00
2.1770000000e+02	9.6182727859e+00	3.7594083236e+00	4.1066960231e+00	6.5125382527e-02	3.9121845933e-04	9.6182727859e+00	8.6821924872e+00	2.2948267707e-04	1.1565797317e+00
2.1772000000e+02	9.6182727859e+00	3.7594174064e+00	4.1081784589e+00	8.2974573023e-02	5.1298543785e-04	9.6182727859e+00	8.7190263141e+00	2.3653043735e-04	1.1945672508e+00
2.1774000000e+02	9.6182727859e+00	3.7594287288e+00	4.1100086999e+00	9.9878189821e-02	6.1808582653e-04	9.6182727859e+00	8.7644992754e+00	2.4523030819e-04	1.2403526165e+00
2.1776000000e+02	9.6182727859e+00	3.7594421437e+00	4.1121662090e+00	1.1567558601e-01	7.2475263472e-04	9.6182727859e+00	8.8181016324e+00	2.5541606954e-04	1.2935191939e+00
2.1778000000e+02	9.6182727859e+00	3.7594577744e+00	4.1146273554e+00	1.3021825418e-01	8.3918330671e-04	9.6182727859e+00	8.8792395257e+00	2.6711965198e-04	1.3543492387e+00
2.1780000000e+02	9.6182727859e+00	3.7594757081e+00	4.1173656716e+00	1.4337128047e-01	9.5317028473e-04	9.6182727859e+00	8.9472490893e+00	2.8033266538e-04	1.4225978676e+00
2.1782000000e+02	9.6182727859e+00	3.7594958365e+00	4.1203521379e+00	1.5501452372e-01	1.0577742217e-03	9.6182727859e+00	9.0214075361e+00	2.9489376401e-04	1.4972563551e+00
2.1784000000e+02	9.6182727859e+00	3.7595179495e+00	4.1235554879e+00	1.6504362721e-01	1.1521277980e-03	9.6182727859e+00	9.1009384609e+00	3.1056892134e-04	1.5771436822e+00
2.1786000000e+02	9.6182727859e+00	3.7595418811e+00	4.1269425338e+00	1.7337093603e-01	1.2403216908e-03	9.6182727859e+00	9.1850163172e+00	3.2716174933e-04	1.6613740337e+00
2.1788000000e+02	9.6182727859e+00	3.7595675366e+00	4.1304785083e+00	1.7992628791e-01	1.3244808871e-03	9.6182727859e+00	9.2727742936e+00	3.4453064853e-04	1.7492893859e+00
2.1790000000e+02	9.6182727859e+00	3.7595948197e+00	4.1341274210e+00	1.8465760909e-01	1.4024916559e-03	9.6182727859e+00	9.3633150324e+00	3.6253725359e-04	1.8401625237e+00
2.1792000000e+02	9.6182727859e+00	3.7596235701e+00	4.1378524242e+00	1.8753128794e-01	1.4706462544e-03	9.6182727859e+00	9.4557213529e+00	3.8100776806e-04	1.9330664832e+00
2.1794000000e+02	9.6182727859e+00	3.7596535640e+00	4.1416161843e+00	1.8853234657e-01	1.5266280515e-03	9.6182727859e+00	9.5490655072e+00	3.9974039597e-04	2.0269713228e+00
2.1796000000e+02	9.6182727859e+00	3.7596845505e+00	4.1453812542e+00	1.8766443717e-01	1.5699118860e-03	9.6182727859e+00	9.6424175919e+00	4.1853376757e-04	2.1208883582e+00
2.1798000000e+02	9.6182727859e+00	3.7597162747e+00	4.1491104453e+00	1.8494966923e-01	1.6002993818e-03	9.6182727859e+00	9.7348542654e+00	4.3720293076e-04	2.2139183509e+00
2.1800000000e+02	9.6182727859e+00	3.7597484694e+00	4.1527671928e+00	1.8042825750e-01	1.6166858779e-03	9.6182727859e+00	9.8254680847e+00	4.5557550424e-04	2.3052099465e+00
2.1802000000e+02	9.6182727859e+00	3.7597808355e+00	4.1563159128e+00	1.7415798442e-01	1.6170665937e-03	9.6182727859e+00	9.9133769335e+00	4.7348129183e-04	2.3939099597e+00
2.1804000000e+02	9.6182727859e+00	3.7598130310e+00	4.1597223471e+00	1.6621348289e-01	1.5993138560e-03	9.6182727859e+00	9.9977329012e+00	4.9074833181e-04	2.4791575514e+00
2.1806000000e+02	9.6182727859e+00	3.7598446763e+00	4.1629538913e+00	1.5668535503e-01	1.5618255459e-03	9.6182727859e+00	1.0077730375e+01	5.0720720580e-04	2.5601146965e+00
2.1808000000e+02	9.6182727859e+00	3.7598753660e+00	4.1659799043e+00	1.4567914283e-01	1.5036385858e-03	9.6182727859e+00	1.0152613459e+01	5.2269784418e-04	2.6359990622e+00
2.1810000000e+02	9.6182727859e+00	3.7599046801e+00	4.1687719958e+00	1.3331416325e-01	1.4242032975e-03	9.6182727859e+00	1.0221682891e+01	5.3707351068e-04	2.7060978513e+00
2.1812000000e+02	9.6182727859e+00	3.7599321903e+00	4.1713042886e+00	1.1972221854e-01	1.3232043550e-03	9.6182727859e+00	1.0284302458e+01	5.5020102438e-04	2.7697645116e+00
2.1814000000e+02	9.6182727859e+00	3.7599574643e+00	4.1735536552e+00	1.0504619369e-01	1.2006293376e-03	9.6182727859e+00	1.0339904771e+01	5.6195942964e-04	2.8264118275e+00
2.1816000000e+02	9.6182727859e+00	3.7599800751e+00	4.1754999238e+00	8.9438556568e-02	1.0570243746e-03	9.6182727859e+00	1.0387996219e+01	5.7223950081e-04	2.8755117778e+00
2.1818000000e+02	9.6182727859e+00	3.7599996140e+00	4.1771260551e+00	7.3059778678e-02	8.9375489559e-04	9.6182727859e+00	1.0428161027e+01	5.8094490029e-04	2.9166035909e+00
2.1820000000e+02	9.6182727859e+00	3.7600157094e+00	4.1784182852e+00	5.6076695216e-02	7.1313074957e-04	9.6182727859e+00	1.0460064397e+01	5.8799435249e-04	2.9493053147e+00
2.1822000000e+02	9.6182727859e+00	3.7600280448e+00	4.1793662370e+00	3.8660822522e-02	5.1836387432e-04	9.6182727859e+00	1.0483454805e+01	5.9332375919e-04	2.9733236415e+00
2.1824000000e+02	9.6182727859e+00	3.7600363759e+00	4.1799629959e+00	2.0986649525e-02	3.1340741586e-04	9.6182727859e+00	1.0498165500e+01	5.9688758854e-04	2.9884595845e+00
2.1826000000e+02	9.6182727859e+00	3.7600405430e+00	4.1802051527e+00	3.2299188442e-03	1.0274190366e-04	9.6182727859e+00	1.0504115243e+01	5.9865949574e-04	2.9946106194e+00
2.1828000000e+02	9.6182727859e+00	3.7600405616e+00	4.1800928113e+00	-1.4434082228e-02	-8.3882425791e-05	9.6182727859e+00	1.0501306242e+01	5.9811563696e-04	2.9866102657e+00
2.1830000000e+02	9.6182727859e+00	3.7600384279e+00	4.1796295649e+00	-3.1831820976e-02	-1.0770099478e-04	9.6182727859e+00	1.0489778425e+01	5.9475827391e-04	2.9687071826e+00
2.1832000000e+02	9.6182727859e+00	3.7600363323e+00	4.1788224545e+00	-4.8792323424e-02	-1.1401919555e-04	9.6182727859e+00	1.0469653056e+01	5.9146754052e-04	2.9519660786e+00
2.1834000000e+02	9.6182727859e+00	3.7600333724e+00	4.1776818932e+00	-6.5149902398e-02	-1.8793691928e-04	9.6182727859e+00	1.0441213020e+01	5.8683093757e-04	2.9253258155e+00
2.1836000000e+02	9.6182727859e+00	3.7600288846e+00	4.1762215332e+00	-8.0746556449e-02	-2.5470801791e-04	9.6182727859e+00	1.0404816214e+01	5.7982594234e-04	2.8872155379e+00
2.1838000000e+02	9.6182727859e+00	3.7600233825e+00	4.1744581015e+00	-9.5432950279e-02	-2.9368883785e-04	9.6182727859e+00	1.0360867976e+01	5.7127891426e-04	2.8427294412e+00
2.1840000000e+02	9.6182727859e+00	3.7600171005e+00	4.1724112159e+00	-1.0906962310e-01	-3.3656174909e-04	9.6182727859e+00	1.0309852885e+01	5.6157542881e-04	2.7923113668e+00
2.1842000000e+02	9.6182727859e+00	3.7600098755e+00	4.1701031711e+00	-1.2152854738e-01	-3.8560524292e-04	9.6182727859e+00	1.0252332389e+01	5.5048772388e-04	2.7347279298e+00
2.1844000000e+02	9.6182727859e+00	3.7600017277e+00	4.1675586977e+00	-1.3269436366e-01	-4.2762558243e-04	9.6182727859e+00	1.0188924251e+01	5.3807572446e-04	2.6708910506e+00
2.1846000000e+02	9.6182727859e+00	3.7599928145e+00	4.1648046987e+00	-1.4246533603e-01	-4.6314031067e-04	9.6182727859e+00	1.0120297105e+01	5.2460881560e-04	2.6021179490e+00
2.1848000000e+02	9.6182727859e+00	3.7599832135e+00	4.1618699680e+00	-1.5075426469e-01	-4.9666064754e-04	9.6182727859e+00	1.0047168862e+01	5.1023114182e-04	2.5289210008e+00
2.1850000000e+02	9.6182727859e+00	3.7599729705e+00	4.1587848911e+00	-1.5748928895e-01	-5.2682539266e-04	9.6182727859e+00	9.9702980150e+00	4.9503766149e-04	2.4518340551e+00
2.1852000000e+02	9.6182727859e+00	3.7599621779e+00	4.1555811322e+00	-1.6261448738e-01	-5.5148961891e-04	9.6182727859e+00	9.8904738587e+00	4.7919013927e-04	2.3717551755e+00
2.1854000000e+02	9.6182727859e+00	3.7599509456e+00	4.1522913111e+00	-1.6609030488e-01	-5.7093070613e-04	9.6182727859e+00	9.8085091378e+00	4.6287069702e-04	2.2895737874e+00
2.1856000000e+02	9.6182727859e+00	3.7599393729e+00	4.1489486724e+00	-1.6789383272e-01	-5.8549505895e-04	9.6182727859e+00	9.7252324868e+00	4.4623992376e-04	2.2060686747e+00
2.1858000000e+02	9.6182727859e+00	3.7599275623e+00	4.1455867511e+00	-1.6801892314e-01	-5.9459605080e-04	9.6182727859e+00	9.6414797205e+00	4.2945706265e-04	2.1220515889e+00
2.1860000000e+02	9.6182727859e+00	3.7599156288e+00	4.1422390383e+00	-1.6647612887e-01	-5.9775380856e-04	9.6182727859e+00	9.5580852386e+00	4.1269200406e-04	2.0383813681e+00
2.1862000000e+02	9.6182727859e+00	3.7599036921e+00	4.1389386486e+00	-1.6329247697e-01	-5.9491907820e-04	9.6182727859e+00	9.4758739129e+00	3.9611380977e-04	1.9558938348e+00
2.1864000000e+02	9.6182727859e+00	3.7598918723e+00	4.1357179943e+00	-1.5851108398e-01	-5.8604356697e-04	9.6182727859e+00	9.3956530512e+00	3.7988439497e-04	1.8753892560e+00
2.1866000000e+02	9.6182727859e+00	3.7598802916e+00	4.1326084691e+00	-1.5219061377e-01	-5.7098912264e-04	9.6182727859e+00	9.3182044374e+00	3.6416118905e-04	1.7976495707e+00
2.1868000000e+02	9.6182727859e+00	3.7598690742e+00	4.1296401433e+00	-1.4440458384e-01	-5.4972213748e-04	9.6182727859e+00	9.2442767282e+00	3.4909726981e-04	1.7234313398e+00
2.1870000000e+02	9.6182727859e+00	3.7598583434e+00	4.1268414755e+00	-1.3524052937e-01	-5.2235591198e-04	9.6182727859e+00	9.1745783021e+00	3.3483808406e-04	1.6534482207e+00
2.1872000000e+02	9.6182727859e+00	3.7598482193e+00	4.1242390410e+00	-1.2479903498e-01	-4.8907935007e-04	9.6182727859e+00	9.1097705425e+00	3.2151942787e-04	1.5883642287e+00
2.1874000000e+02	9.6182727859e+00	3.7598388179e+00	4.1218572824e+00	-1.1319264404e-01	-4.5014948246e-04	9.6182727859e+00	9.0504616129e+00	3.0926692360e-04	1.5287917239e+00
2.1876000000e+02	9.6182727859e+00	3.7598302487e+00	4.1197182814e+00	-1.0054465727e-01	-4.0592797669e-04	9.6182727859e+00	8.9972008173e+00	2.9819509234e-04	1.4752855897e+00
2.1878000000e+02	9.6182727859e+00	3.7598226129e+00	4.1178415568e+00	-8.6987833683e-02	-3.5688659797e-04	9.6182727859e+00	8.9504735975e+00	2.8840595583e-04	1.4283362322e+00
2.1880000000e+02	9.6182727859e+00	3.7598160016e+00	4.1162438895e+00	-7.2663007368e-02	-3.0358916037e-04	9.6182727859e+00	8.9106971977e+00	2.7998797979e-04	1.3883650709e+00
2.1882000000e+02	9.6182727859e+00	3.7598104935e+00	4.1149391747e+00	-5.7717634563e-02	-2.4668178423e-04	9.6182727859e+00	8.8782170301e+00	2.7301541047e-04	1.3557215293e+00
2.1884000000e+02	9.6182727859e+00	3.7598061536e+00	4.1139383048e+00	-4.2304285684e-02	-1.8688866182e-04	9.6182727859e+00	8.8533037794e+00	2.6754766949e-04	1.3306799857e+00
2.1886000000e+02	9.6182727859e+00	3.7598030319e+00	4.1132490826e+00	-2.6579097745e-02	-1.2499940360e-04	9.6182727859e+00	8.8361512677e+00	2.6362878628e-04	1.3134371185e+00
2.1888000000e+02	9.6182727859e+00	3.7598011620e+00	4.1128761657e+00	-1.0700202701e-02	-6.1849164746e-05	9.6182727859e+00	8.8268750909e+00	2.6128702374e-04	1.3041103863e+00
2.1890000000e+02	9.6182727859e+00	3.7598005606e+00	4.1128210420e+00	5.1738526515e-03	1.7084434440e-06	9.6182727859e+00	8.8255120343e+00	2.6053449086e-04	1.3027109534e+00
2.1892000000e+02	9.6182727859e+00	3.7598013349e+00	4.1130820377e+00	2.0885692675e-02	8.1852920244e-05	9.6182727859e+00	8.8320175692e+00	2.6111461856e-04	1.3074162441e+00
2.1894000000e+02	9.6182727859e+00	3.7598040839e+00	4.1136543573e+00	3.6280826966e-02	1.9757779870e-04	9.6182727859e+00	8.8462568345e+00	2.6317068978e-04	1.3202907540e+00
2.1896000000e+02	9.6182727859e+00	3.7598092961e+00	4.1145301584e+00	5.1209306565e-02	3.2207589488e-04	9.6182727859e+00	8.8680215584e+00	2.6705421018e-04	1.3424683095e+00
2.1898000000e+02	9.6182727859e+00	3.7598168311e+00	4.1156986559e+00	6.5526962006e-02	4.2734633759e-04	9.6182727859e+00	8.8970456198e+00	2.7263405947e-04	1.3726511787e+00
2.1900000000e+02	9.6182727859e+00	3.7598262609e+00	4.1171462480e+00	7.9096545491e-02	5.1386236792e-04	9.6182727859e+00	8.9329996768e+00	2.7956039121e-04	1.4090995477e+00
2.1902000000e+02	9.6182727859e+00	3.7598373777e+00	4.1188566683e+00	9.1789042745e-02	5.9883417433e-04	9.6182727859e+00	8.9754822648e+00	2.8764557239e-04	1.4512539203e+00
2.1904000000e+02	9.6182727859e+00	3.7598502687e+00	4.1208111640e+00	1.0348504946e-01	6.9139497413e-04	9.6182727859e+00	9.0240223812e+00	2.9691353599e-04	1.4994222696e+00
2.1906000000e+02	9.6182727859e+00	3.7598650458e+00	4.1229887005e+00	1.1407597833e-01	7.8568406000e-04	9.6182727859e+00	9.0780913661e+00	3.0739706391e-04	1.5536280463e+00
2.1908000000e+02	9.6182727859e+00	3.7598816408e+00	4.1253661877e+00	1.2346501654e-01	8.7195466043e-04	9.6182727859e+00	9.1371136739e+00	3.1899400572e-04	1.6131484118e+00
2.1910000000e+02	9.6182727859e+00	3.7598998493e+00	4.1279187239e+00	1.3156791990e-01	9.4726227562e-04	9.6182727859e+00	9.2004718659e+00	3.3150739919e-04	1.6769433694e+00
2.1912000000e+02	9.6182727859e+00	3.7599194818e+00	4.1306198542e+00	1.3831373409e-01	1.0151248110e-03	9.6182727859e+00	9.2675093097e+00	3.4475608414e-04	1.7441890306e+00
2.1914000000e+02	9.6182727859e+00	3.7599404280e+00	4.1334418427e+00	1.4364543759e-01	1.0788792512e-03	9.6182727859e+00	9.3375353672e+00	3.5861821120e-04	1.8143498992e+00
2.1916000000e+02	9.6182727859e+00	3.7599626050e+00	4.1363559570e+00	1.4752044204e-01	1.1377449821e-03	9.6182727859e+00	9.4098338017e+00	3.7299365300e-04	1.8869151143e+00
2.1918000000e+02	9.6182727859e+00	3.7599858822e+00	4.1393327601e+00	1.4991090924e-01	1.1883039254e-03	9.6182727859e+00	9.4836719487e+00	3.8775606763e-04	1.9611963067e+00
2.1920000000e+02	9.6182727859e+00	3.7600100631e+00	4.1423424069e+00	1.5080389434e-01	1.2278453922e-03	9.6182727859e+00	9.5583085935e+00	4.0274564501e-04	2.0363590676e+00
2.1922000000e+02	9.6182727859e+00	3.7600349181e+00	4.1453549424e+00	1.5020134503e-01	1.2557362553e-03	9.6182727859e+00	9.6330006075e+00	4.1779398394e-04	2.1115696240e+00
2.1924000000e+02	9.6182727859e+00	3.7600602177e+00	4.1483405986e+00	1.4811997098e-01	1.2723638524e-03	9.6182727859e+00	9.7070095242e+00	4.3274653960e-04	2.1860827645e+00
2.1926000000e+02	9.6182727859e+00	3.7600857368e+00	4.1512700873e+00	1.4459097698e-01	1.2775739225e-03	9.6182727859e+00	9.7796087628e+00	4.4746478369e-04	2.2592230290e+00
2.1928000000e+02	9.6182727859e+00	3.7601112368e+00	4.1541148858e+00	1.3965964921e-01	1.2701968499e-03	9.6182727859e+00	9.8500912254e+00	4.6181561516e-04	2.3303248855e+00
2.1930000000e+02	9.6182727859e+00	3.7601364503e+00	4.1568475136e+00	1.3338479501e-01	1.2486792397e-03	9.6182727859e+00	9.9177765823e+00	4.7566340069e-04	2.3987050996e+00
2.1932000000e+02	9.6182727859e+00	3.7601610821e+00	4.1594417957e+00	1.2583804830e-01	1.2119024480e-03	9.6182727859e+00	9.9820178399e+00	4.8887136705e-04	2.4636827630e+00
2.1934000000e+02	9.6182727859e+00	3.7601848220e+00	4.1618731114e+00	1.1710305596e-01	1.1594839849e-03	9.6182727859e+00	1.0042207235e+01	5.0130850470e-04	2.5246166490e+00
2.1936000000e+02	9.6182727859e+00	3.7602073580e+00	4.1641186256e+00	1.0727455718e-01	1.0915562146e-03	9.6182727859e+00	1.0097781691e+01	5.1285519305e-04	2.5809277667e+00
2.1938000000e+02	9.6182727859e+00	3.7602283829e+00	4.1661575004e+00	9.6457363821e-02	1.0084351985e-03	9.6182727859e+00	1.0148227937e+01	5.2340445639e-04	2.6320993211e+00
2.1940000000e+02	9.6182727859e+00	3.7602475967e+00	4.1679710856e+00	8.4765249600e-02	9.1051965509e-04	9.6182727859e+00	1.0193087223e+01	5.3286032417e-04	2.6776665083e+00
2.1942000000e+02	9.6182727859e+00	3.7602647093e+00	4.1695430864e+00	7.2319758906e-02	7.9845256957e-04	9.6182727859e+00	1.0231959429e+01	5.4113634681e-04	2.7172111769e+00
2.1944000000e+02	9.6182727859e+00	3.7602794478e+00	4.1708597060e+00	5.9248948997e-02	6.7335929329e-04	9.6182727859e+00	1.0264506455e+01	5.4815599907e-04	2.7503668821e+00
2.1946000000e+02	9.6182727859e+00	3.7602915682e+00	4.1719097631e+00	4.5686080842e-02	5.3697034213e-04	9.6182727859e+00	1.0290454873e+01	5.5385464114e-04	2.7768300768e+00
2.1948000000e+02	9.6182727859e+00	3.7603008665e+00	4.1726847825e+00	3.1768273166e-02	3.9156729939e-04	9.6182727859e+00	1.0309597899e+01	5.5818165797e-04	2.7963700531e+00
2.1950000000e+02	9.6182727859e+00	3.7603071885e+00	4.1731790583e+00	1.7635132848e-02	2.3981598142e-04	9.6182727859e+00	1.0321796743e+01	5.6110168035e-04	2.8088332877e+00
2.1952000000e+02	9.6182727859e+00	3.7603104359e+00	4.1733896904e+00	3.4273739322e-03	8.4589542560e-05	9.6182727859e+00	1.0326981361e+01	5.6259470312e-04	2.8141426531e+00
2.1954000000e+02	9.6182727859e+00	3.7603106080e+00	4.1733165924e+00	-1.0714560474e-02	-5.7698520393e-05	9.6182727859e+00	1.0325149610e+01	5.6236355665e-04	2.8091479557e+00
2.1956000000e+02	9.6182727859e+00	3.7603089891e+00	4.1729624741e+00	-2.4651624605e-02	-8.7013605144e-05	9.6182727859e+00	1.0316337125e+01	5.5987125937e-04	2.7953362562e+00
2.1958000000e+02	9.6182727859e+00	3.7603072595e+00	4.1723328071e+00	-3.8246870421e-02	-9.3580183148e-05	9.6182727859e+00	1.0300638690e+01	5.5721276580e-04	2.7817475878e+00
2.1960000000e+02	9.6182727859e+00	3.7603048830e+00	4.1714357652e+00	-5.1367445490e-02	-1.4937893116e-04	9.6182727859e+00	1.0278272054e+01	5.5356714230e-04	2.7609615466e+00
2.1962000000e+02	9.6182727859e+00	3.7603013008e+00	4.1702821208e+00	-6.3886527668e-02	-2.0466916539e-04	9.6182727859e+00	1.0249520501e+01	5.4808756519e-04	2.7310516457e+00
2.1964000000e+02	9.6182727859e+00	3.7602968531e+00	4.1688851152e+00	-7.5684195995e-02	-2.3817175979e-04	9.6182727859e+00	1.0214706552e+01	5.4131051257e-04	2.6956765027e+00
2.1966000000e+02	9.6182727859e+00	3.7602917640e+00	4.1672603116e+00	-8.6648371407e-02	-2.7214331583e-04	9.6182727859e+00	1.0174213691e+01	5.3359137156e-04	2.6555900877e+00
2.1968000000e+02	9.6182727859e+00	3.7602859295e+00	4.1654254260e+00	-9.6676041645e-02	-3.1126309388e-04	9.6182727859e+00	1.0128487412e+01	5.2478810047e-04	2.6098750830e+00
2.1970000000e+02	9.6182727859e+00	3.7602793484e+00	4.1634001353e+00	-1.0567427605e-01	-3.4560780226e-04	9.6182727859e+00	1.0078019670e+01	5.1491746989e-04	2.5590683533e+00
2.1972000000e+02	9.6182727859e+00	3.7602721446e+00	4.1612058676e+00	-1.1356100358e-01	-3.7419528004e-04	9.6182727859e+00	1.0023343075e+01	5.0418405480e-04	2.5042334523e+00
2.1974000000e+02	9.6182727859e+00	3.7602643935e+00	4.1588655778e+00	-1.2026573928e-01	-4.0064191922e-04	9.6182727859e+00	9.9650296060e+00	4.9271813298e-04	2.4458569906e+00
2.1976000000e+02	9.6182727859e+00	3.7602561362e+00	4.1564035091e+00	-1.2573023331e-01	-4.2446101306e-04	9.6182727859e+00	9.9036843231e+00	4.8059684521e-04	2.3843446523e+00
2.1978000000e+02	9.6182727859e+00	3.7602474452e+00	4.1538449431e+00	-1.2990896377e-01	-4.4384551946e-04	9.6182727859e+00	9.8399374469e+00	4.6794262222e-04	2.3203843065e+00
2.1980000000e+02	9.6182727859e+00	3.7602384119e+00	4.1512159416e+00	-1.3276948597e-01	-4.5880108498e-04	9.6182727859e+00	9.7744382410e+00	4.5490148838e-04	2.2546999371e+00
2.1982000000e+02	9.6182727859e+00	3.7602291200e+00	4.1485430823e+00	-1.3429266280e-01	-4.6970804145e-04	9.6182727859e+00	9.7078490583e+00	4.4160460917e-04	2.1879248242e+00
2.1984000000e+02	9.6182727859e+00	3.7602196529e+00	4.1458531919e+00	-1.3447276529e-01	-4.7621846507e-04	9.6182727859e+00	9.6408384732e+00	4.2817883418e-04	2.1207018074e+00
2.1986000000e+02	9.6182727859e+00	3.7602101032e+00	4.1431730775e+00	-1.3331743335e-01	-4.7794315654e-04	9.6182727859e+00	9.5740743571e+00	4.1475908565e-04	2.0537149528e+00
2.1988000000e+02	9.6182727859e+00	3.7602005673e+00	4.1405292614e+00	-1.3084750290e-01	-4.7484973974e-04	9.6182727859e+00	9.5082173514e+00	4.0148111252e-04	1.9876369346e+00
2.1990000000e+02	9.6182727859e+00	3.7601911412e+00	4.1379477193e+00	-1.2709670576e-01	-4.6696185479e-04	9.6182727859e+00	9.4439144527e+00	3.8847508590e-04	1.9231103810e+00
2.1992000000e+02	9.6182727859e+00	3.7601819212e+00	4.1354536269e+00	-1.2211124391e-01	-4.5422378058e-04	9.6182727859e+00	9.3817926425e+00	3.7586706800e-04	1.8607610186e+00
2.1994000000e+02	9.6182727859e+00	3.7601730046e+00	4.1330711156e+00	-1.1594924213e-01	-4.3664051661e-04	9.6182727859e+00	9.3224527769e+00	3.6377970777e-04	1.8011954911e+00
2.1996000000e+02	9.6182727859e+00	3.7601644871e+00	4.1308230406e+00	-1.0868008614e-01	-4.1433485042e-04	9.6182727859e+00	9.2664638376e+00	3.5232983283e-04	1.7449873265e+00
2.1998000000e+02	9.6182727859e+00	3.7601564614e+00	4.1287307628e+00	-1.0038365437e-01	-3.8749225117e-04	9.6182727859e+00	9.2143575354e+00	3.4162657972e-04	1.6926701378e+00
2.2000000000e+02	-5.9098107734e+00	3.7601490161e+00	4.1268139481e+00	-9.1149451299e-02	-3.5634258176e-04	9.6182727859e+00	9.1666233006e+00	3.3177089412e-04	1.6447360410e+00
2.2002000000e+02	-5.9098107734e+00	3.7601422255e+00	4.1250599337e+00	-8.7016068486e-02	-3.2375367148e-04	8.7612637785e+00	9.1229427056e+00	3.2284315941e-04	1.6014719335e+00
2.2004000000e+02	-5.9098107734e+00	3.7601357660e+00	4.1231348389e+00	-1.1213797954e-01	-3.3953456302e-04	6.7223862727e+00	9.0749768234e+00	3.1440468831e-04	1.5587410446e+00
2.2006000000e+02	-5.9098107734e+00	3.7601275172e+00	4.1202683252e+00	-1.8278730364e-01	-5.2208239792e-04	4.1521202998e+00	9.0035201981e+00	3.0370469284e-04	1.4982610039e+00
2.2008000000e+02	-5.9098107734e+00	3.7601132837e+00	4.1154869795e+00	-3.0362619500e-01	-9.4128795991e-04	1.5122401827e+00	8.8843423963e+00	2.8543972481e-04	1.3911621192e+00
2.2010000000e+02	-5.9098107734e+00	3.7600883526e+00	4.1078100395e+00	-4.7128831323e-01	-1.5877767512e-03	-9.0093848348e-01	8.6930421719e+00	2.5404326953e-04	1.2108664953e+00
2.2012000000e+02	-5.9098107734e+00	3.7600483286e+00	4.0963781987e+00	-6.7745694233e-01	-2.4524844417e-03	-2.9250589943e+00	8.4082467518e+00	2.0518658042e-04	9.3771492822e-01
2.2014000000e+02	-5.9098107734e+00	3.7599885899e+00	4.0805270233e+00	-9.1131567619e-01	-3.5676706957e-03	-4.4982805900e+00	8.0134608360e+00	1.3567236514e-04	5.5718072682e-01
2.2016000000e+02	-5.9098107734e+00	3.7599035210e+00	4.0598178128e+00	-1.1613580181e+00	-4.9994107836e-03	-5.6280428556e+00	7.4978572960e+00	4.3326891987e-05	6.0144983448e-02
2.2018000000e+02	-5.9098107734e+00	3.7597857638e+00	4.0340382472e+00	-1.4166125522e+00	-6.8619208999e-03	-6.3644106968e+00	6.8563120839e+00	-7.2641537969e-05	-5.5499136914e-01
2.2020000000e+02	-5.9098107734e+00	3.7596247609e+00	4.0031836003e+00	-1.6673789802e+00	-9.3734689962e-03	-6.7790171266e+00	6.0889709867e+00	-2.1129951129e-04	-1.2807525472e+00
2.2022000000e+02	-5.9098107734e+00	3.7594037392e+00	3.9674272092e+00	-1.9055850460e+00	-1.2961309313e-02	-6.9496677503e+00	5.2005867482e+00	-3.6954012352e-04	-2.0977037079e+00
2.2024000000e+02	-5.9098107734e+00	3.7590935674e+00	3.9270866853e+00	-2.1248726571e+00	-1.8490956573e-02	-6.9500672587e+00	4.1998279486e+00	-5.4068140834e-04	-2.9650392459e+00
2.2026000000e+02	-5.9098107734e+00	3.7586390824e+00	3.8825902909e+00	-2.3205104386e+00	-2.7852235823e-02	-6.8438055005e+00	3.0987802110e+00	-7.1015108540e-04	-3.7916694302e+00
2.2028000000e+02	-5.9098107734e+00	3.7579245766e+00	3.8344460913e+00	-2.4892163762e+00	-4.5697126699e-02	-6.6816268990e+00	1.9130378678e+00	-8.4061533398e-04	-4.3311352476e+00
2.2030000000e+02	-5.9098107734e+00	3.7566662331e+00	3.7832149115e+00	-2.6289689190e+00	-8.6436008258e-02	-6.5010356583e+00	6.6371696059e-01	-7.9861400242e-04	-3.6182547452e+00
2.2032000000e+02	-5.9098107734e+00	3.7539948941e+00	3.7294862503e+00	-2.7389311066e+00	-1.9560675395e-01	-6.3274041902e+00	-6.1271609579e-01	-2.7403067568e-04	-8.5395865902e-01
2.2034000000e+02	-5.9098107734e+00	3.7485677727e+00	3.6738532936e+00	-2.8195799025e+00	-3.5073947631e-01	-6.1759094454e+00	-1.8678619784e+00	-1.9221218033e-04	-9.7603040010e-01
