# t	u	y	glucose	insulin	remote_insulin_effect	infusion_rate	meal_disturbance
# model_name=glucose_insulin_bergman, controlled_output=glucose_deviation, dt=0.1 sec, dt_sim=0.01 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=-0.05, Gb=5.5, Ib=10, U0=0, U_gain=2.2, tau_pump=0.2, p1=0.025, p2=0.03, p3=0.0012, n=0.1, V_I=12, meal_amp=0.12, meal_time=45, meal_tau=14
2.5298000000e+03	1.1521583780e+00	-3.9522704817e+00	1.5477295183e+00	1.1666925157e+01	6.4840443441e-02	2.0003146249e+00	0.0000000000e+00
2.5299000000e+03	1.1521583780e+00	-3.9524250834e+00	1.5475749166e+00	1.1666925194e+01	6.4845944876e-02	2.0003146249e+00	0.0000000000e+00
2.5300000000e+03	1.1521583780e+00	-3.9525791486e+00	1.5474208514e+00	1.1666925231e+01	6.4851429835e-02	2.0003146249e+00	0.0000000000e+00
2.5301000000e+03	1.1521583780e+00	-3.9527326793e+00	1.5472673207e+00	1.1666925267e+01	6.4856898369e-02	2.0003146249e+00	0.0000000000e+00
2.5302000000e+03	1.1521583780e+00	-3.9528856777e+00	1.5471143223e+00	1.1666925302e+01	6.4862350525e-02	2.0003146249e+00	0.0000000000e+00
2.5303000000e+03	1.1521583780e+00	-3.9530381459e+00	1.5469618541e+00	1.1666925338e+01	6.4867786354e-02	2.0003146249e+00	0.0000000000e+00
2.5304000000e+03	1.1521583780e+00	-3.9531900859e+00	1.5468099141e+00	1.1666925373e+01	6.4873205905e-02	2.0003146249e+00	0.0000000000e+00
2.5305000000e+03	1.1521583780e+00	-3.9533414998e+00	1.5466585002e+00	1.1666925407e+01	6.4878609225e-02	2.0003146249e+00	0.0000000000e+00
2.5306000000e+03	1.1521583780e+00	-3.9534923896e+00	1.5465076104e+00	1.1666925442e+01	6.4883996363e-02	2.0003146249e+00	0.0000000000e+00
2.5307000000e+03	1.1521583780e+00	-3.9536427573e+00	1.5463572427e+00	1.1666925476e+01	6.4889367369e-02	2.0003146249e+00	0.0000000000e+00
2.5308000000e+03	1.1521583780e+00	-3.9537926051e+00	1.5462073949e+00	1.1666925509e+01	6.4894722289e-02	2.0003146249e+00	0.0000000000e+00
2.5309000000e+03	1.1521583780e+00	-3.9539419349e+00	1.5460580651e+00	1.1666925543e+01	6.4900061173e-02	2.0003146249e+00	0.0000000000e+00
2.5310000000e+03	1.1521583780e+00	-3.9540907487e+00	1.5459092513e+00	1.1666925575e+01	6.4905384068e-02	2.0003146249e+00	0.0000000000e+00
2.5311000000e+03	1.1521583780e+00	-3.9542390485e+00	1.5457609515e+00	1.1666925608e+01	6.4910691023e-02	2.0003146249e+00	0.0000000000e+00
2.5312000000e+03	1.1521583780e+00	-3.9543868364e+00	1.5456131636e+00	1.1666925640e+01	6.4915982084e-02	2.0003146249e+00	0.0000000000e+00
2.5313000000e+03	1.1521583780e+00	-3.9545341143e+00	1.5454658857e+00	1.1666925672e+01	6.4921257300e-02	2.0003146249e+00	0.0000000000e+00
2.5314000000e+03	1.1521583780e+00	-3.9546808842e+00	1.5453191158e+00	1.1666925704e+01	6.4926516717e-02	2.0003146249e+00	0.0000000000e+00
2.5315000000e+03	1.1521583780e+00	-3.9548271480e+00	1.5451728520e+00	1.1666925735e+01	6.4931760384e-02	2.0003146249e+00	0.0000000000e+00
2.5316000000e+03	1.1521583780e+00	-3.9549729078e+00	1.5450270922e+00	1.1666925766e+01	6.4936988347e-02	2.0003146249e+00	0.0000000000e+00
2.5317000000e+03	1.1521583780e+00	-3.9551181654e+00	1.5448818346e+00	1.1666925797e+01	6.4942200654e-02	2.0003146249e+00	0.0000000000e+00
2.5318000000e+03	1.1521583780e+00	-3.9552629228e+00	1.5447370772e+00	1.1666925828e+01	6.4947397350e-02	2.0003146249e+00	0.0000000000e+00
2.5319000000e+03	1.1521583780e+00	-3.9554071820e+00	1.5445928180e+00	1.1666925858e+01	6.4952578484e-02	2.0003146249e+00	0.0000000000e+00
2.5320000000e+03	1.1521583780e+00	-3.9555509448e+00	1.5444490552e+00	1.1666925887e+01	6.4957744101e-02	2.0003146249e+00	0.0000000000e+00
2.5321000000e+03	1.1521583780e+00	-3.9556942132e+00	1.5443057868e+00	1.1666925917e+01	6.4962894248e-02	2.0003146249e+00	0.0000000000e+00
2.5322000000e+03	1.1521583780e+00	-3.9558369891e+00	1.5441630109e+00	1.1666925946e+01	6.4968028971e-02	2.0003146249e+00	0.0000000000e+00
2.5323000000e+03	1.1521583780e+00	-3.9559792743e+00	1.5440207257e+00	1.1666925975e+01	6.4973148316e-02	2.0003146249e+00	0.0000000000e+00
2.5324000000e+03	1.1521583780e+00	-3.9561210708e+00	1.5438789292e+00	1.1666926004e+01	6.4978252330e-02	2.0003146249e+00	0.0000000000e+00
2.5325000000e+03	1.1521583780e+00	-3.9562623805e+00	1.5437376195e+00	1.1666926032e+01	6.4983341058e-02	2.0003146249e+00	0.0000000000e+00
2.5326000000e+03	1.1521583780e+00	-3.9564032052e+00	1.5435967948e+00	1.1666926060e+01	6.4988414547e-02	2.0003146249e+00	0.0000000000e+00
2.5327000000e+03	1.1521583780e+00	-3.9565435468e+00	1.5434564532e+00	1.1666926088e+01	6.4993472841e-02	2.0003146249e+00	0.0000000000e+00
2.5328000000e+03	1.1521583780e+00	-3.9566834071e+00	1.5433165929e+00	1.1666926116e+01	6.4998515986e-02	2.0003146249e+00	0.0000000000e+00
2.5329000000e+03	1.1521583780e+00	-3.9568227880e+00	1.5431772120e+00	1.1666926143e+01	6.5003544028e-02	2.0003146249e+00	0.0000000000e+00
2.5330000000e+03	1.1521583780e+00	-3.9569616913e+00	1.5430383087e+00	1.1666926170e+01	6.5008557011e-02	2.0003146249e+00	0.0000000000e+00
2.5331000000e+03	1.1521583780e+00	-3.9571001189e+00	1.5428998811e+00	1.1666926196e+01	6.5013554981e-02	2.0003146249e+00	0.0000000000e+00
2.5332000000e+03	1.1521583780e+00	-3.9572380726e+00	1.5427619274e+00	1.1666926223e+01	6.5018537983e-02	2.0003146249e+00	0.0000000000e+00
2.5333000000e+03	1.1521583780e+00	-3.9573755542e+00	1.5426244458e+00	1.1666926249e+01	6.5023506062e-02	2.0003146249e+00	0.0000000000e+00
2.5334000000e+03	1.1521583780e+00	-3.9575125654e+00	1.5424874346e+00	1.1666926275e+01	6.5028459262e-02	2.0003146249e+00	0.0000000000e+00
2.5335000000e+03	1.1521583780e+00	-3.9576491082e+00	1.5423508918e+00	1.1666926301e+01	6.5033397627e-02	2.0003146249e+00	0.0000000000e+00
2.5336000000e+03	1.1521583780e+00	-3.9577851842e+00	1.5422148158e+00	1.1666926326e+01	6.5038321203e-02	2.0003146249e+00	0.0000000000e+00
2.5337000000e+03	1.1521583780e+00	-3.9579207954e+00	1.5420792046e+00	1.1666926351e+01	6.5043230033e-02	2.0003146249e+00	0.0000000000e+00
2.5338000000e+03	1.1521583780e+00	-3.9580559433e+00	1.5419440567e+00	1.1666926376e+01	6.5048124162e-02	2.0003146249e+00	0.0000000000e+00
2.5339000000e+03	1.1521583780e+00	-3.9581906299e+00	1.5418093701e+00	1.1666926401e+01	6.5053003633e-02	2.0003146249e+00	0.0000000000e+00
2.5340000000e+03	1.1521583780e+00	-3.9583248569e+00	1.5416751431e+00	1.1666926425e+01	6.5057868491e-02	2.0003146249e+00	0.0000000000e+00
2.5341000000e+03	1.1521583780e+00	-3.9584586260e+00	1.5415413740e+00	1.1666926449e+01	6.5062718779e-02	2.0003146249e+00	0.0000000000e+00
2.5342000000e+03	1.1521583780e+00	-3.9585919389e+00	1.5414080611e+00	1.1666926473e+01	6.5067554540e-02	2.0003146249e+00	0.0000000000e+00
2.5343000000e+03	1.1521583780e+00	-3.9587247975e+00	1.5412752025e+00	1.1666926497e+01	6.5072375819e-02	2.0003146249e+00	0.0000000000e+00
2.5344000000e+03	1.1521583780e+00	-3.9588572034e+00	1.5411427966e+00	1.1666926520e+01	6.5077182659e-02	2.0003146249e+00	0.0000000000e+00
2.5345000000e+03	1.1521583780e+00	-3.9589891583e+00	1.5410108417e+00	1.1666926544e+01	6.5081975103e-02	2.0003146249e+00	0.0000000000e+00
2.5346000000e+03	1.1521583780e+00	-3.9591206640e+00	1.5408793360e+00	1.1666926567e+01	6.5086753193e-02	2.0003146249e+00	0.0000000000e+00
2.5347000000e+03	1.1521583780e+00	-3.9592517221e+00	1.5407482779e+00	1.1666926589e+01	6.5091516974e-02	2.0003146249e+00	0.0000000000e+00
2.5348000000e+03	1.1521583780e+00	-3.9593823345e+00	1.5406176655e+00	1.1666926612e+01	6.5096266487e-02	2.0003146249e+00	0.0000000000e+00
2.5349000000e+03	1.1521583780e+00	-3.9595125027e+00	1.5404874973e+00	1.1666926634e+01	6.5101001776e-02	2.0003146249e+00	0.0000000000e+00
2.5350000000e+03	1.1521583780e+00	-3.9596422284e+00	1.5403577716e+00	1.1666926656e+01	6.5105722883e-02	2.0003146249e+00	0.0000000000e+00
2.5351000000e+03	1.1521583780e+00	-3.9597715133e+00	1.5402284867e+00	1.1666926678e+01	6.5110429850e-02	2.0003146249e+00	0.0000000000e+00
2.5352000000e+03	1.1521583780e+00	-3.9599003591e+00	1.5400996409e+00	1.1666926700e+01	6.5115122721e-02	2.0003146249e+00	0.0000000000e+00
2.5353000000e+03	1.1521583780e+00	-3.9600287675e+00	1.5399712325e+00	1.1666926721e+01	6.5119801536e-02	2.0003146249e+00	0.0000000000e+00
2.5354000000e+03	1.1521583780e+00	-3.9601567401e+00	1.5398432599e+00	1.1666926743e+01	6.5124466339e-02	2.0003146249e+00	0.0000000000e+00
2.5355000000e+03	1.1521583780e+00	-3.9602842785e+00	1.5397157215e+00	1.1666926764e+01	6.5129117170e-02	2.0003146249e+00	0.0000000000e+00
2.5356000000e+03	1.1521583780e+00	-3.9604113843e+00	1.5395886157e+00	1.1666926784e+01	6.5133754073e-02	2.0003146249e+00	0.0000000000e+00
2.5357000000e+03	1.1521583780e+00	-3.9605380593e+00	1.5394619407e+00	1.1666926805e+01	6.5138377088e-02	2.0003146249e+00	0.0000000000e+00
2.5358000000e+03	1.1521583780e+00	-3.9606643051e+00	1.5393356949e+00	1.1666926825e+01	6.5142986257e-02	2.0003146249e+00	0.0000000000e+00
2.5359000000e+03	1.1521583780e+00	-3.9607901231e+00	1.5392098769e+00	1.1666926846e+01	6.5147581622e-02	2.0003146249e+00	0.0000000000e+00
2.5360000000e+03	1.1521583780e+00	-3.9609155152e+00	1.5390844848e+00	1.1666926865e+01	6.5152163224e-02	2.0003146249e+00	0.0000000000e+00
2.5361000000e+03	1.1521583780e+00	-3.9610404828e+00	1.5389595172e+00	1.1666926885e+01	6.5156731104e-02	2.0003146249e+00	0.0000000000e+00
2.5362000000e+03	1.1521583780e+00	-3.9611650276e+00	1.5388349724e+00	1.1666926905e+01	6.5161285304e-02	2.0003146249e+00	0.0000000000e+00
2.5363000000e+03	1.1521583780e+00	-3.9612891511e+00	1.5387108489e+00	1.1666926924e+01	6.5165825863e-02	2.0003146249e+00	0.0000000000e+00
2.5364000000e+03	1.1521583780e+00	-3.9614128550e+00	1.5385871450e+00	1.1666926943e+01	6.5170352824e-02	2.0003146249e+00	0.0000000000e+00
2.5365000000e+03	1.1521583780e+00	-3.9615361408e+00	1.5384638592e+00	1.1666926962e+01	6.5174866226e-02	2.0003146249e+00	0.0000000000e+00
2.5366000000e+03	1.1521583780e+00	-3.9616590101e+00	1.5383409899e+00	1.1666926981e+01	6.5179366111e-02	2.0003146249e+00	0.0000000000e+00
2.5367000000e+03	1.1521583780e+00	-3.9617814644e+00	1.5382185356e+00	1.1666927000e+01	6.5183852519e-02	2.0003146249e+00	0.0000000000e+00
2.5368000000e+03	1.1521583780e+00	-3.9619035053e+00	1.5380964947e+00	1.1666927018e+01	6.5188325489e-02	2.0003146249e+00	0.0000000000e+00
2.5369000000e+03	1.1521583780e+00	-3.9620251344e+00	1.5379748656e+00	1.1666927037e+01	6.5192785064e-02	2.0003146249e+00	0.0000000000e+00
2.5370000000e+03	1.1521583780e+00	-3.9621463531e+00	1.5378536469e+00	1.1666927055e+01	6.5197231281e-02	2.0003146249e+00	0.0000000000e+00
2.5371000000e+03	1.1521583780e+00	-3.9622671631e+00	1.5377328369e+00	1.1666927073e+01	6.5201664182e-02	2.0003146249e+00	0.0000000000e+00
2.5372000000e+03	1.1521583780e+00	-3.9623875658e+00	1.5376124342e+00	1.1666927090e+01	6.5206083807e-02	2.0003146249e+00	0.0000000000e+00
2.5373000000e+03	1.1521583780e+00	-3.9625075628e+00	1.5374924372e+00	1.1666927108e+01	6.5210490194e-02	2.0003146249e+00	0.0000000000e+00
2.5374000000e+03	1.1521583780e+00	-3.9626271556e+00	1.5373728444e+00	1.1666927125e+01	6.5214883385e-02	2.0003146249e+00	0.0000000000e+00
2.5375000000e+03	1.1521583780e+00	-3.9627463457e+00	1.5372536543e+00	1.1666927142e+01	6.5219263417e-02	2.0003146249e+00	0.0000000000e+00
2.5376000000e+03	1.1521583780e+00	-3.9628651346e+00	1.5371348654e+00	1.1666927160e+01	6.5223630332e-02	2.0003146249e+00	0.0000000000e+00
2.5377000000e+03	1.1521583780e+00	-3.9629835238e+00	1.5370164762e+00	1.1666927176e+01	6.5227984167e-02	2.0003146249e+00	0.0000000000e+00
2.5378000000e+03	1.1521583780e+00	-3.9631015147e+00	1.5368984853e+00	1.1666927193e+01	6.5232324962e-02	2.0003146249e+00	0.0000000000e+00
2.5379000000e+03	1.1521583780e+00	-3.9632191090e+00	1.5367808910e+00	1.1666927210e+01	6.5236652756e-02	2.0003146249e+00	0.0000000000e+00
2.5380000000e+03	1.1521583780e+00	-3.9633363080e+00	1.5366636920e+00	1.1666927226e+01	6.5240967589e-02	2.0003146249e+00	0.0000000000e+00
2.5381000000e+03	1.1521583780e+00	-3.9634531131e+00	1.5365468869e+00	1.1666927242e+01	6.5245269498e-02	2.0003146249e+00	0.0000000000e+00
2.5382000000e+03	1.1521583780e+00	-3.9635695260e+00	1.5364304740e+00	1.1666927258e+01	6.5249558523e-02	2.0003146249e+00	0.0000000000e+00
2.5383000000e+03	1.1521583780e+00	-3.9636855480e+00	1.5363144520e+00	1.1666927274e+01	6.5253834702e-02	2.0003146249e+00	0.0000000000e+00
2.5384000000e+03	1.1521583780e+00	-3.9638011806e+00	1.5361988194e+00	1.1666927290e+01	6.5258098073e-02	2.0003146249e+00	0.0000000000e+00
2.5385000000e+03	1.1521583780e+00	-3.9639164252e+00	1.5360835748e+00	1.1666927305e+01	6.5262348675e-02	2.0003146249e+00	0.0000000000e+00
2.5386000000e+03	1.1521583780e+00	-3.9640312833e+00	1.5359687167e+00	1.1666927321e+01	6.5266586547e-02	2.0003146249e+00	0.0000000000e+00
2.5387000000e+03	1.1521583780e+00	-3.9641457563e+00	1.5358542437e+00	1.1666927336e+01	6.5270811726e-02	2.0003146249e+00	0.0000000000e+00
2.5388000000e+03	1.1521583780e+00	-3.9642598457e+00	1.5357401543e+00	1.1666927351e+01	6.5275024250e-02	2.0003146249e+00	0.0000000000e+00
2.5389000000e+03	1.1521583780e+00	-3.9643735527e+00	1.5356264473e+00	1.1666927366e+01	6.5279224157e-02	2.0003146249e+00	0.0000000000e+00
2.5390000000e+03	1.1521583780e+00	-3.9644868790e+00	1.5355131210e+00	1.1666927381e+01	6.5283411485e-02	2.0003146249e+00	0.0000000000e+00
2.5391000000e+03	1.1521583780e+00	-3.9645998258e+00	1.5354001742e+00	1.1666927396e+01	6.5287586272e-02	2.0003146249e+00	0.0000000000e+00
2.5392000000e+03	1.1521583780e+00	-3.9647123946e+00	1.5352876054e+00	1.1666927410e+01	6.5291748555e-02	2.0003146249e+00	0.0000000000e+00
2.5393000000e+03	1.1521583780e+00	-3.9648245868e+00	1.5351754132e+00	1.1666927424e+01	6.5295898372e-02	2.0003146249e+00	0.0000000000e+00
2.5394000000e+03	1.1521583780e+00	-3.9649364037e+00	1.5350635963e+00	1.1666927439e+01	6.5300035759e-02	2.0003146249e+00	0.0000000000e+00
2.5395000000e+03	1.1521583780e+00	-3.9650478467e+00	1.5349521533e+00	1.1666927453e+01	6.5304160755e-02	2.0003146249e+00	0.0000000000e+00
2.5396000000e+03	1.1521583780e+00	-3.9651589173e+00	1.5348410827e+00	1.1666927467e+01	6.5308273396e-02	2.0003146249e+00	0.0000000000e+00
2.5397000000e+03	1.1521583780e+00	-3.9652696168e+00	1.5347303832e+00	1.1666927480e+01	6.5312373719e-02	2.0003146249e+00	0.0000000000e+00
2.5398000000e+03	1.1521583780e+00	-3.9653799466e+00	1.5346200534e+00	1.1666927494e+01	6.5316461761e-02	2.0003146249e+00	0.0000000000e+00
2.5399000000e+03	1.1521583780e+00	-3.9654899080e+00	1.5345100920e+00	1.1666927508e+01	6.5320537559e-02	2.0003146249e+00	0.0000000000e+00
2.5400000000e+03	1.1521583780e+00	-3.9655995023e+00	1.5344004977e+00	1.1666927521e+01	6.5324601150e-02	2.0003146249e+00	0.0000000000e+00
2.5401000000e+03	1.1521583780e+00	-3.9657087310e+00	1.5342912690e+00	1.1666927534e+01	6.5328652569e-02	2.0003146249e+00	0.0000000000e+00
2.5402000000e+03	1.1521583780e+00	-3.9658175953e+00	1.5341824047e+00	1.1666927547e+01	6.5332691855e-02	2.0003146249e+00	0.0000000000e+00
2.5403000000e+03	1.1521583780e+00	-3.9659260967e+00	1.5340739033e+00	1.1666927560e+01	6.5336719042e-02	2.0003146249e+00	0.0000000000e+00
2.5404000000e+03	1.1521583780e+00	-3.9660342364e+00	1.5339657636e+00	1.1666927573e+01	6.5340734167e-02	2.0003146249e+00	0.0000000000e+00
2.5405000000e+03	1.1521583780e+00	-3.9661420158e+00	1.5338579842e+00	1.1666927586e+01	6.5344737266e-02	2.0003146249e+00	0.0000000000e+00
2.5406000000e+03	1.1521583780e+00	-3.9662494362e+00	1.5337505638e+00	1.1666927599e+01	6.5348728376e-02	2.0003146249e+00	0.0000000000e+00
2.5407000000e+03	1.1521583780e+00	-3.9663564989e+00	1.5336435011e+00	1.1666927611e+01	6.5352707532e-02	2.0003146249e+00	0.0000000000e+00
2.5408000000e+03	1.1521583780e+00	-3.9664632052e+00	1.5335367948e+00	1.1666927624e+01	6.5356674769e-02	2.0003146249e+00	0.0000000000e+00
2.5409000000e+03	1.1521583780e+00	-3.9665695564e+00	1.5334304436e+00	1.1666927636e+01	6.5360630125e-02	2.0003146249e+00	0.0000000000e+00
2.5410000000e+03	1.1521583780e+00	-3.9666755538e+00	1.5333244462e+00	1.1666927648e+01	6.5364573633e-02	2.0003146249e+00	0.0000000000e+00
2.5411000000e+03	1.1521583780e+00	-3.9667811988e+00	1.5332188012e+00	1.1666927660e+01	6.5368505330e-02	2.0003146249e+00	0.0000000000e+00
2.5412000000e+03	1.1521583780e+00	-3.9668864925e+00	1.5331135075e+00	1.1666927672e+01	6.5372425251e-02	2.0003146249e+00	0.0000000000e+00
2.5413000000e+03	1.1521583780e+00	-3.9669914364e+00	1.5330085636e+00	1.1666927684e+01	6.5376333432e-02	2.0003146249e+00	0.0000000000e+00
2.5414000000e+03	1.1521583780e+00	-3.9670960316e+00	1.5329039684e+00	1.1666927695e+01	6.5380229906e-02	2.0003146249e+00	0.0000000000e+00
2.5415000000e+03	1.1521583780e+00	-3.9672002794e+00	1.5327997206e+00	1.1666927707e+01	6.5384114711e-02	2.0003146249e+00	0.0000000000e+00
2.5416000000e+03	1.1521583780e+00	-3.9673041812e+00	1.5326958188e+00	1.1666927718e+01	6.5387987879e-02	2.0003146249e+00	0.0000000000e+00
2.5417000000e+03	1.1521583780e+00	-3.9674077381e+00	1.5325922619e+00	1.1666927729e+01	6.5391849447e-02	2.0003146249e+00	0.0000000000e+00
2.5418000000e+03	1.1521583780e+00	-3.9675109514e+00	1.5324890486e+00	1.1666927741e+01	6.5395699449e-02	2.0003146249e+00	0.0000000000e+00
2.5419000000e+03	1.1521583780e+00	-3.9676138224e+00	1.5323861776e+00	1.1666927752e+01	6.5399537920e-02	2.0003146249e+00	0.0000000000e+00
2.5420000000e+03	1.1521583780e+00	-3.9677163523e+00	1.5322836477e+00	1.1666927763e+01	6.5403364894e-02	2.0003146249e+00	0.0000000000e+00
2.5421000000e+03	1.1521583780e+00	-3.9678185423e+00	1.5321814577e+00	1.1666927774e+01	6.5407180405e-02	2.0003146249e+00	0.0000000000e+00
2.5422000000e+03	1.1521583780e+00	-3.9679203938e+00	1.5320796062e+00	1.1666927784e+01	6.5410984488e-02	2.0003146249e+00	0.0000000000e+00
2.5423000000e+03	1.1521583780e+00	-3.9680219078e+00	1.5319780922e+00	1.1666927795e+01	6.5414777178e-02	2.0003146249e+00	0.0000000000e+00
2.5424000000e+03	1.1521583780e+00	-3.9681230857e+00	1.5318769143e+00	1.1666927806e+01	6.5418558508e-02	2.0003146249e+00	0.0000000000e+00
2.5425000000e+03	1.1521583780e+00	-3.9682239287e+00	1.5317760713e+00	1.1666927816e+01	6.5422328511e-02	2.0003146249e+00	0.0000000000e+00
2.5426000000e+03	1.1521583780e+00	-3.9683244380e+00	1.5316755620e+00	1.1666927826e+01	6.5426087224e-02	2.0003146249e+00	0.0000000000e+00
2.5427000000e+03	1.1521583780e+00	-3.9684246147e+00	1.5315753853e+00	1.1666927836e+01	6.5429834678e-02	2.0003146249e+00	0.0000000000e+00
2.5428000000e+03	1.1521583780e+00	-3.9685244602e+00	1.5314755398e+00	1.1666927847e+01	6.5433570907e-02	2.0003146249e+00	0.0000000000e+00
2.5429000000e+03	1.1521583780e+00	-3.9686239755e+00	1.5313760245e+00	1.1666927857e+01	6.5437295947e-02	2.0003146249e+00	0.0000000000e+00
2.5430000000e+03	1.1521583780e+00	-3.9687231619e+00	1.5312768381e+00	1.1666927867e+01	6.5441009829e-02	2.0003146249e+00	0.0000000000e+00
2.5431000000e+03	1.1521583780e+00	-3.9688220206e+00	1.5311779794e+00	1.1666927876e+01	6.5444712587e-02	2.0003146249e+00	0.0000000000e+00
2.5432000000e+03	1.1521583780e+00	-3.9689205527e+00	1.5310794473e+00	1.1666927886e+01	6.5448404254e-02	2.0003146249e+00	0.0000000000e+00
2.5433000000e+03	1.1521583780e+00	-3.9690187595e+00	1.5309812405e+00	1.1666927896e+01	6.5452084865e-02	2.0003146249e+00	0.0000000000e+00
2.5434000000e+03	1.1521583780e+00	-3.9691166422e+00	1.5308833578e+00	1.1666927905e+01	6.5455754451e-02	2.0003146249e+00	0.0000000000e+00
2.5435000000e+03	1.1521583780e+00	-3.9692142017e+00	1.5307857983e+00	1.1666927915e+01	6.5459413046e-02	2.0003146249e+00	0.0000000000e+00
2.5436000000e+03	1.1521583780e+00	-3.9693114395e+00	1.5306885605e+00	1.1666927924e+01	6.5463060683e-02	2.0003146249e+00	0.0000000000e+00
2.5437000000e+03	1.1521583780e+00	-3.9694083566e+00	1.5305916434e+00	1.1666927933e+01	6.5466697395e-02	2.0003146249e+00	0.0000000000e+00
2.5438000000e+03	1.1521583780e+00	-3.9695049541e+00	1.5304950459e+00	1.1666927942e+01	6.5470323214e-02	2.0003146249e+00	0.0000000000e+00
2.5439000000e+03	1.1521583780e+00	-3.9696012332e+00	1.5303987668e+00	1.1666927952e+01	6.5473938173e-02	2.0003146249e+00	0.0000000000e+00
2.5440000000e+03	1.1521583780e+00	-3.9696971952e+00	1.5303028048e+00	1.1666927961e+01	6.5477542304e-02	2.0003146249e+00	0.0000000000e+00
2.5441000000e+03	1.1521583780e+00	-3.9697928410e+00	1.5302071590e+00	1.1666927969e+01	6.5481135640e-02	2.0003146249e+00	0.0000000000e+00
2.5442000000e+03	1.1521583780e+00	-3.9698881718e+00	1.5301118282e+00	1.1666927978e+01	6.5484718214e-02	2.0003146249e+00	0.0000000000e+00
2.5443000000e+03	1.1521583780e+00	-3.9699831889e+00	1.5300168111e+00	1.1666927987e+01	6.5488290057e-02	2.0003146249e+00	0.0000000000e+00
2.5444000000e+03	1.1521583780e+00	-3.9700778932e+00	1.5299221068e+00	1.1666927996e+01	6.5491851201e-02	2.0003146249e+00	0.0000000000e+00
2.5445000000e+03	1.1521583780e+00	-3.9701722860e+00	1.5298277140e+00	1.1666928004e+01	6.5495401679e-02	2.0003146249e+00	0.0000000000e+00
2.5446000000e+03	1.1521583780e+00	-3.9702663683e+00	1.5297336317e+00	1.1666928013e+01	6.5498941523e-02	2.0003146249e+00	0.0000000000e+00
2.5447000000e+03	1.1521583780e+00	-3.9703601412e+00	1.5296398588e+00	1.1666928021e+01	6.5502470763e-02	2.0003146249e+00	0.0000000000e+00
2.5448000000e+03	1.1521583780e+00	-3.9704536060e+00	1.5295463940e+00	1.1666928029e+01	6.5505989434e-02	2.0003146249e+00	0.0000000000e+00
2.5449000000e+03	1.1521583780e+00	-3.9705467636e+00	1.5294532364e+00	1.1666928037e+01	6.5509497564e-02	2.0003146249e+00	0.0000000000e+00
2.5450000000e+03	1.1521583780e+00	-3.9706396151e+00	1.5293603849e+00	1.1666928046e+01	6.5512995188e-02	2.0003146249e+00	0.0000000000e+00
2.5451000000e+03	1.1521583780e+00	-3.9707321618e+00	1.5292678382e+00	1.1666928054e+01	6.5516482335e-02	2.0003146249e+00	0.0000000000e+00
2.5452000000e+03	1.1521583780e+00	-3.9708244045e+00	1.5291755955e+00	1.1666928062e+01	6.5519959037e-02	2.0003146249e+00	0.0000000000e+00
2.5453000000e+03	1.1521583780e+00	-3.9709163446e+00	1.5290836554e+00	1.1666928069e+01	6.5523425326e-02	2.0003146249e+00	0.0000000000e+00
2.5454000000e+03	1.1521583780e+00	-3.9710079829e+00	1.5289920171e+00	1.1666928077e+01	6.5526881232e-02	2.0003146249e+00	0.0000000000e+00
2.5455000000e+03	1.1521583780e+00	-3.9710993207e+00	1.5289006793e+00	1.1666928085e+01	6.5530326787e-02	2.0003146249e+00	0.0000000000e+00
2.5456000000e+03	1.1521583780e+00	-3.9711903589e+00	1.5288096411e+00	1.1666928093e+01	6.5533762022e-02	2.0003146249e+00	0.0000000000e+00
2.5457000000e+03	1.1521583780e+00	-3.9712810987e+00	1.5287189013e+00	1.1666928100e+01	6.5537186968e-02	2.0003146249e+00	0.0000000000e+00
2.5458000000e+03	1.1521583780e+00	-3.9713715411e+00	1.5286284589e+00	1.1666928108e+01	6.5540601655e-02	2.0003146249e+00	0.0000000000e+00
2.5459000000e+03	1.1521583780e+00	-3.9714616871e+00	1.5285383129e+00	1.1666928115e+01	6.5544006114e-02	2.0003146249e+00	0.0000000000e+00
2.5460000000e+03	1.1521583780e+00	-3.9715515379e+00	1.5284484621e+00	1.1666928123e+01	6.5547400376e-02	2.0003146249e+00	0.0000000000e+00
2.5461000000e+03	1.1521583780e+00	-3.9716410944e+00	1.5283589056e+00	1.1666928130e+01	6.5550784471e-02	2.0003146249e+00	0.0000000000e+00
2.5462000000e+03	1.1521583780e+00	-3.9717303578e+00	1.5282696422e+00	1.1666928137e+01	6.5554158430e-02	2.0003146249e+00	0.0000000000e+00
2.5463000000e+03	1.1521583780e+00	-3.9718193290e+00	1.5281806710e+00	1.1666928144e+01	6.5557522283e-02	2.0003146249e+00	0.0000000000e+00
2.5464000000e+03	1.1521583780e+00	-3.9719080092e+00	1.5280919908e+00	1.1666928151e+01	6.5560876061e-02	2.0003146249e+00	0.0000000000e+00
2.5465000000e+03	1.1521583780e+00	-3.9719963993e+00	1.5280036007e+00	1.1666928158e+01	6.5564219793e-02	2.0003146249e+00	0.0000000000e+00
2.5466000000e+03	1.1521583780e+00	-3.9720845003e+00	1.5279154997e+00	1.1666928165e+01	6.5567553510e-02	2.0003146249e+00	0.0000000000e+00
2.5467000000e+03	1.1521583780e+00	-3.9721723134e+00	1.5278276866e+00	1.1666928172e+01	6.5570877242e-02	2.0003146249e+00	0.0000000000e+00
